output_path,duration_seconds
testset\TC-2\English_SouthEastAsian_Accent\3BBtS1ir4tA_noisy_0_3BBtS1ir4tA.whisper.auto.gt_audio_21.google.txt,1.952999999979511
testset\TC-2\English_SouthEastAsian_Accent\3BBtS1ir4tA_noisy_0_3BBtS1ir4tA.whisper.auto.gt_audio_22.google.txt,1.8599999999860302
testset\TC-2\English_SouthEastAsian_Accent\3BBtS1ir4tA_noisy_0_3BBtS1ir4tA.whisper.auto.gt_audio_24.google.txt,2.0780000000377186
testset\TC-2\English_SouthEastAsian_Accent\3BBtS1ir4tA_noisy_0_3BBtS1ir4tA.whisper.auto.gt_audio_25.google.txt,2.312000000034459
testset\TC-2\English_SouthEastAsian_Accent\3BBtS1ir4tA_noisy_0_3BBtS1ir4tA.whisper.auto.gt_audio_3.google.txt,2.672000000020489
testset\TC-2\English_SouthEastAsian_Accent\3BBtS1ir4tA_noisy_0_3BBtS1ir4tA.whisper.auto.gt_audio_4.google.txt,1.4369999999762513
testset\TC-2\English_SouthEastAsian_Accent\3BBtS1ir4tA_noisy_0_3BBtS1ir4tA.whisper.auto.gt_audio_5.google.txt,1.6560000000172295
testset\TC-2\English_SouthEastAsian_Accent\3BBtS1ir4tA_noisy_0_3BBtS1ir4tA.whisper.auto.gt_audio_6.google.txt,1.827999999979511
testset\TC-2\English_SouthEastAsian_Accent\3BBtS1ir4tA_noisy_0_3BBtS1ir4tA.whisper.auto.gt_audio_7.google.txt,2.875
testset\TC-2\English_SouthEastAsian_Accent\3BBtS1ir4tA_noisy_0_3BBtS1ir4tA.whisper.auto.gt_audio_8.google.txt,2.51500000001397
testset\TC-2\English_SouthEastAsian_Accent\3BBtS1ir4tA_noisy_0_3BBtS1ir4tA.whisper.auto.gt_audio_9.google.txt,3.110000000044238
testset\TC-2\Mandarin_Cantonese_Accent\XwOemRiuO5A_noisy_0_XwOemRiuO5A.whisper.auto.gt_audio_0.google.txt,2.4070000000065193
testset\TC-2\Mandarin_Cantonese_Accent\XwOemRiuO5A_noisy_0_XwOemRiuO5A.whisper.auto.gt_audio_1.google.txt,1.4839999999967404
testset\TC-2\Mandarin_Cantonese_Accent\XwOemRiuO5A_noisy_0_XwOemRiuO5A.whisper.auto.gt_audio_2.google.txt,0.875
testset\TC-2\Mandarin_Cantonese_Accent\XwOemRiuO5A_noisy_0_XwOemRiuO5A.whisper.auto.gt_audio_3.google.txt,1.9070000000065193
testset\TC-2\Mandarin_Cantonese_Accent\XwOemRiuO5A_noisy_0_XwOemRiuO5A.whisper.auto.gt_audio_4.google.txt,2.202999999979511
testset\TC-2\Mandarin_Cantonese_Accent\XwOemRiuO5A_noisy_0_XwOemRiuO5A.whisper.auto.gt_audio_5.google.txt,1.187000000034459
testset\TC-2\Mandarin_Cantonese_Accent\XwOemRiuO5A_noisy_0_XwOemRiuO5A.whisper.auto.gt_audio_6.google.txt,2.35999999998603
testset\TC-2\Mandarin_Cantonese_Accent\XwOemRiuO5A_noisy_0_XwOemRiuO5A.whisper.auto.gt_audio_7.google.txt,1.1869999999762513
testset\TC-3\Cantonese\FmpXfFwzvP8_noisy_0_FmpXfFwzvP8.whisper.auto.gt_audio_19.google.txt,1.0
testset\TC-3\Cantonese\FmpXfFwzvP8_noisy_0_FmpXfFwzvP8.whisper.auto.gt_audio_9.google.txt,1.1559999999590218
testset\TC-3\Cantonese\JNAeatPbndE_noisy_0_JNAeatPbndE.whisper.auto.gt_audio_3.google.txt,1.625
testset\TC-3\Cantonese\JNAeatPbndE_noisy_0_JNAeatPbndE.whisper.auto.gt_audio_8.google.txt,1.5160000000032596
testset\TC-3\Cantonese\SbduiuP_gek_noisy_0_SbduiuP_gek.whisper.auto.gt_audio_153.google.txt,1.2349999999860302
testset\TC-3\Cantonese\SbduiuP_gek_noisy_0_SbduiuP_gek.whisper.auto.gt_audio_157.google.txt,1.2810000000172295
testset\TC-3\Cantonese\SbduiuP_gek_noisy_0_SbduiuP_gek.whisper.auto.gt_audio_166.google.txt,1.4059999999590218
testset\TC-3\Cantonese\YBLuZ09hr6o_noisy_0_YBLuZ09hr6o.whisper.auto.gt_audio_47.google.txt,1.8439999999827705
testset\TC-3\Cantonese\YBLuZ09hr6o_noisy_0_YBLuZ09hr6o.whisper.auto.gt_audio_49.google.txt,1.4689999999827705
testset\TC-3\Cantonese\YBLuZ09hr6o_noisy_0_YBLuZ09hr6o.whisper.auto.gt_audio_52.google.txt,1.1400000000139698
testset\TC-3\Cantonese\YBLuZ09hr6o_noisy_0_YBLuZ09hr6o.whisper.auto.gt_audio_62.google.txt,1.0780000000377186
testset\TC-3\Cantonese\YBLuZ09hr6o_noisy_0_YBLuZ09hr6o.whisper.auto.gt_audio_8.google.txt,2.875
testset\TC-3\Cantonese\Zv35Vwq-JzY_noisy_0_Zv35Vwq-JzY.whisper.auto.gt_audio_25.google.txt,1.8900000000139698
testset\TC-3\Cantonese\Zv35Vwq-JzY_noisy_0_Zv35Vwq-JzY.whisper.auto.gt_audio_27.google.txt,3.219000000040978
testset\TC-3\Cantonese\Zv35Vwq-JzY_noisy_0_Zv35Vwq-JzY.whisper.auto.gt_audio_30.google.txt,1.3290000000270084
testset\TC-3\Cantonese\Zv35Vwq-JzY_noisy_0_Zv35Vwq-JzY.whisper.auto.gt_audio_55.google.txt,1.6400000000139698
testset\TC-3\Cantonese\Zv35Vwq-JzY_noisy_0_Zv35Vwq-JzY.whisper.auto.gt_audio_57.google.txt,2.6410000000032596
testset\TC-3\Cantonese\Zv35Vwq-JzY_noisy_0_Zv35Vwq-JzY.whisper.auto.gt_audio_81.google.txt,3.60999999998603
testset\TC-3\Cantonese\Zv35Vwq-JzY_noisy_0_Zv35Vwq-JzY.whisper.auto.gt_audio_86.google.txt,1.4380000000237487
testset\TC-3\Cantonese\Zv35Vwq-JzY_noisy_0_Zv35Vwq-JzY.whisper.auto.gt_audio_89.google.txt,2.375
testset\TC-3\Cantonese\Zv35Vwq-JzY_noisy_0_Zv35Vwq-JzY.whisper.auto.gt_audio_96.google.txt,1.7809999999590218
testset\TC-3\Cantonese\fu9hXxHBVg0_noisy_0_fu9hXxHBVg0.whisper.auto.gt_audio_31.google.txt,2.577999999979511
testset\TC-3\Cantonese\fu9hXxHBVg0_noisy_0_fu9hXxHBVg0.whisper.auto.gt_audio_33.google.txt,2.437999999965541
testset\TC-3\Cantonese\fu9hXxHBVg0_noisy_0_fu9hXxHBVg0.whisper.auto.gt_audio_34.google.txt,2.0
testset\TC-3\Cantonese\fu9hXxHBVg0_noisy_0_fu9hXxHBVg0.whisper.auto.gt_audio_38.google.txt,3.0619999999762513
testset\TC-3\Cantonese\fu9hXxHBVg0_noisy_0_fu9hXxHBVg0.whisper.auto.gt_audio_41.google.txt,1.4689999999827705
testset\TC-3\Cantonese\fu9hXxHBVg0_noisy_0_fu9hXxHBVg0.whisper.auto.gt_audio_43.google.txt,1.562999999965541
testset\TC-3\Cantonese\fu9hXxHBVg0_noisy_0_fu9hXxHBVg0.whisper.auto.gt_audio_53.google.txt,2.172000000020489
testset\TC-3\Cantonese\fu9hXxHBVg0_noisy_0_fu9hXxHBVg0.whisper.auto.gt_audio_82.google.txt,1.3910000000032596
testset\TC-3\Cantonese\fu9hXxHBVg0_noisy_0_fu9hXxHBVg0.whisper.auto.gt_audio_83.google.txt,2.562000000034459
testset\TC-3\Cantonese\fu9hXxHBVg0_noisy_0_fu9hXxHBVg0.whisper.auto.gt_audio_85.google.txt,2.172000000020489
testset\TC-3\Cantonese\fu9hXxHBVg0_noisy_0_fu9hXxHBVg0.whisper.auto.gt_audio_86.google.txt,1.25
testset\TC-3\Cantonese\nIn0fZt_paA_noisy_0_nIn0fZt_paA.whisper.auto.gt_audio_101.google.txt,1.202999999979511
testset\TC-3\Cantonese\nIn0fZt_paA_noisy_0_nIn0fZt_paA.whisper.auto.gt_audio_135.google.txt,1.375
testset\TC-3\Cantonese\nIn0fZt_paA_noisy_0_nIn0fZt_paA.whisper.auto.gt_audio_18.google.txt,1.25
testset\TC-3\Cantonese\nIn0fZt_paA_noisy_0_nIn0fZt_paA.whisper.auto.gt_audio_32.google.txt,1.422000000020489
testset\TC-3\Cantonese\nIn0fZt_paA_noisy_0_nIn0fZt_paA.whisper.auto.gt_audio_44.google.txt,1.375
testset\TC-3\Cantonese\nIn0fZt_paA_noisy_0_nIn0fZt_paA.whisper.auto.gt_audio_47.google.txt,1.3439999999827705
testset\TC-3\English\CU5R9c3Wc60_noisy_0_CU5R9c3Wc60.whisper.auto.gt_audio_108.google.txt,1.9369999999762513
testset\TC-3\English\CU5R9c3Wc60_noisy_0_CU5R9c3Wc60.whisper.auto.gt_audio_109.google.txt,1.6099999999860302
testset\TC-3\English\CU5R9c3Wc60_noisy_0_CU5R9c3Wc60.whisper.auto.gt_audio_42.google.txt,2.0
testset\TC-3\English\CU5R9c3Wc60_noisy_0_CU5R9c3Wc60.whisper.auto.gt_audio_45.google.txt,1.6089999999967404
testset\TC-3\English\CU5R9c3Wc60_noisy_0_CU5R9c3Wc60.whisper.auto.gt_audio_46.google.txt,2.0630000000237487
testset\TC-3\English\RwlmeANAQFQ_noisy_0_RwlmeANAQFQ.whisper.auto.gt_audio_0.google.txt,2.6869999999762513
testset\TC-3\English\RwlmeANAQFQ_noisy_0_RwlmeANAQFQ.whisper.auto.gt_audio_1.google.txt,1.7969999999622814
testset\TC-3\English\RwlmeANAQFQ_noisy_0_RwlmeANAQFQ.whisper.auto.gt_audio_154.google.txt,3.1570000000065193
testset\TC-3\English\RwlmeANAQFQ_noisy_0_RwlmeANAQFQ.whisper.auto.gt_audio_171.google.txt,1.952999999979511
testset\TC-3\English\RwlmeANAQFQ_noisy_0_RwlmeANAQFQ.whisper.auto.gt_audio_184.google.txt,1.7809999999590218
testset\TC-3\English\RwlmeANAQFQ_noisy_0_RwlmeANAQFQ.whisper.auto.gt_audio_2.google.txt,2.389999999955762
testset\TC-3\English\RwlmeANAQFQ_noisy_0_RwlmeANAQFQ.whisper.auto.gt_audio_29.google.txt,1.797000000020489
testset\TC-3\English\RwlmeANAQFQ_noisy_0_RwlmeANAQFQ.whisper.auto.gt_audio_3.google.txt,1.5459999999729916
testset\TC-3\English\RwlmeANAQFQ_noisy_0_RwlmeANAQFQ.whisper.auto.gt_audio_81.google.txt,2.9530000000377186
testset\TC-3\English\RwlmeANAQFQ_noisy_0_RwlmeANAQFQ.whisper.auto.gt_audio_94.google.txt,2.25
testset\TC-3\Mandarin\0Ejp6yyU5bo_noisy_0_0Ejp6yyU5bo.whisper.auto.gt_audio_44.google.txt,1.5310000000172295
testset\TC-3\Mandarin\0Ejp6yyU5bo_noisy_0_0Ejp6yyU5bo.whisper.auto.gt_audio_70.google.txt,1.6560000000172295
testset\TC-3\Mandarin\7bLFdBennvI_noisy_0_7bLFdBennvI.whisper.auto.gt_audio_149.google.txt,1.077999999979511
testset\TC-5\Cantonese-HK\4FEN95kaPIo_noisy_0_4FEN95kaPIo.whisper.auto.gt_audio_59.google.txt,2.3130000000237487
testset\TC-5\Cantonese-HK\4FEN95kaPIo_noisy_0_4FEN95kaPIo.whisper.auto.gt_audio_66.google.txt,1.827999999979511
testset\TC-5\Cantonese-HK\JNAeatPbndE_noisy_0_JNAeatPbndE.whisper.auto.gt_audio_2.google.txt,2.5790000000270084
testset\TC-7\Cantonese-HK-Numbers\noisy_100\4FEN95kaPIo_noisy_100_4FEN95kaPIo.whisper.auto.gt_audio_62.google.txt,1.0150000000139698
testset\TC-7\Cantonese-HK-Numbers\noisy_100\JNAeatPbndE_noisy_100_JNAeatPbndE.whisper.auto.gt_audio_14.google.txt,1.2189999999827705
testset\TC-7\Cantonese-HK-Numbers\noisy_100\JNAeatPbndE_noisy_100_JNAeatPbndE.whisper.auto.gt_audio_9.google.txt,1.0310000000172295
testset\TC-7\Cantonese-HK-Numbers\noisy_100\SbduiuP_gek_noisy_100_SbduiuP_gek.whisper.auto.gt_audio_158.google.txt,1.375
testset\TC-7\Cantonese-HK-Numbers\noisy_100\SbduiuP_gek_noisy_100_SbduiuP_gek.whisper.auto.gt_audio_228.google.txt,1.1880000000237487
testset\TC-7\Cantonese-HK-Numbers\noisy_100\YBLuZ09hr6o_noisy_100_YBLuZ09hr6o.whisper.auto.gt_audio_14.google.txt,1.0630000000237487
testset\TC-7\Cantonese-HK-Numbers\noisy_100\Zv35Vwq-JzY_noisy_100_Zv35Vwq-JzY.whisper.auto.gt_audio_18.google.txt,1.2189999999827705
testset\TC-7\Cantonese-HK-Numbers\noisy_100\fu9hXxHBVg0_noisy_100_fu9hXxHBVg0.whisper.auto.gt_audio_61.google.txt,1.1719999999622814
testset\TC-7\Cantonese-HK-Numbers\noisy_25\4FEN95kaPIo_noisy_25_4FEN95kaPIo.whisper.auto.gt_audio_11.google.txt,1.75
testset\TC-7\Cantonese-HK-Numbers\noisy_25\4FEN95kaPIo_noisy_25_4FEN95kaPIo.whisper.auto.gt_audio_111.google.txt,1.3440000000409782
testset\TC-7\Cantonese-HK-Numbers\noisy_25\SbduiuP_gek_noisy_25_SbduiuP_gek.whisper.auto.gt_audio_139.google.txt,1.0
testset\TC-7\Cantonese-HK-Numbers\noisy_25\YBLuZ09hr6o_noisy_25_YBLuZ09hr6o.whisper.auto.gt_audio_33.google.txt,1.202999999979511
testset\TC-7\Cantonese-HK-Numbers\noisy_25\YBLuZ09hr6o_noisy_25_YBLuZ09hr6o.whisper.auto.gt_audio_38.google.txt,1.0160000000032596
testset\TC-7\Cantonese-HK-Numbers\noisy_25\Zv35Vwq-JzY_noisy_25_Zv35Vwq-JzY.whisper.auto.gt_audio_53.google.txt,0.9220000000204891
testset\TC-7\Cantonese-HK-Numbers\noisy_25\fu9hXxHBVg0_noisy_25_fu9hXxHBVg0.whisper.auto.gt_audio_43.google.txt,1.6099999999860302
testset\TC-7\Cantonese-HK-Numbers\noisy_25\nIn0fZt_paA_noisy_25_nIn0fZt_paA.whisper.auto.gt_audio_62.google.txt,1.3599999999860302
testset\TC-7\Cantonese-HK-Numbers\noisy_50\SbduiuP_gek_noisy_50_SbduiuP_gek.whisper.auto.gt_audio_97.google.txt,1.0160000000032596
testset\TC-7\Cantonese-HK-Numbers\noisy_50\Zv35Vwq-JzY_noisy_50_Zv35Vwq-JzY.whisper.auto.gt_audio_12.google.txt,1.3910000000032596
testset\TC-7\Cantonese-HK-Numbers\noisy_50\Zv35Vwq-JzY_noisy_50_Zv35Vwq-JzY.whisper.auto.gt_audio_2.google.txt,1.2189999999827705
testset\TC-7\Cantonese-HK-Numbers\noisy_50\Zv35Vwq-JzY_noisy_50_Zv35Vwq-JzY.whisper.auto.gt_audio_49.google.txt,1.4059999999590218
testset\TC-7\Cantonese-HK-Numbers\noisy_50\Zv35Vwq-JzY_noisy_50_Zv35Vwq-JzY.whisper.auto.gt_audio_54.google.txt,1.2660000000032596
testset\TC-7\Cantonese-HK-Numbers\noisy_50\fu9hXxHBVg0_noisy_50_fu9hXxHBVg0.whisper.auto.gt_audio_58.google.txt,1.297000000020489
testset\TC-7\Cantonese-HK-Numbers\noisy_50\fu9hXxHBVg0_noisy_50_fu9hXxHBVg0.whisper.auto.gt_audio_83.google.txt,1.0940000000409782
testset\TC-7\Cantonese-HK-Numbers\noisy_50\nIn0fZt_paA_noisy_50_nIn0fZt_paA.whisper.auto.gt_audio_73.google.txt,1.3910000000032596
testset\TC-7\Cantonese-HK-Numbers\noisy_75\SbduiuP_gek_noisy_75_SbduiuP_gek.whisper.auto.gt_audio_106.google.txt,1.0619999999762513
testset\TC-7\Cantonese-HK-Numbers\noisy_75\SbduiuP_gek_noisy_75_SbduiuP_gek.whisper.auto.gt_audio_97.google.txt,1.0
testset\TC-7\Cantonese-HK-Numbers\noisy_75\Zv35Vwq-JzY_noisy_75_Zv35Vwq-JzY.whisper.auto.gt_audio_10.google.txt,1.1869999999762513
testset\TC-7\Cantonese-HK-Numbers\noisy_75\Zv35Vwq-JzY_noisy_75_Zv35Vwq-JzY.whisper.auto.gt_audio_11.google.txt,1.1400000000139698
testset\TC-7\Cantonese-HK-Numbers\noisy_75\Zv35Vwq-JzY_noisy_75_Zv35Vwq-JzY.whisper.auto.gt_audio_4.google.txt,1.1400000000139698
testset\TC-7\Cantonese-HK-Numbers\noisy_75\fu9hXxHBVg0_noisy_75_fu9hXxHBVg0.whisper.auto.gt_audio_76.google.txt,1.0
testset\TC-7\Cantonese-HK-Numbers\noisy_75\nIn0fZt_paA_noisy_75_nIn0fZt_paA.whisper.auto.gt_audio_54.google.txt,1.1869999999762513
testset\TC-7\Cantonese-HK-Numbers\noisy_75\nIn0fZt_paA_noisy_75_nIn0fZt_paA.whisper.auto.gt_audio_76.google.txt,1.2339999999967404
testset\TC-7\Cantonese-HK\noisy_100\4FEN95kaPIo_noisy_100_4FEN95kaPIo.whisper.auto.gt_audio_100.google.txt,1.1400000000139698
testset\TC-7\Cantonese-HK\noisy_100\4FEN95kaPIo_noisy_100_4FEN95kaPIo.whisper.auto.gt_audio_43.google.txt,1.0939999999827705
testset\TC-7\Cantonese-HK\noisy_100\FmpXfFwzvP8_noisy_100_FmpXfFwzvP8.whisper.auto.gt_audio_11.google.txt,1.0
testset\TC-7\Cantonese-HK\noisy_100\SbduiuP_gek_noisy_100_SbduiuP_gek.whisper.auto.gt_audio_147.google.txt,1.0160000000032596
testset\TC-7\Cantonese-HK\noisy_100\SbduiuP_gek_noisy_100_SbduiuP_gek.whisper.auto.gt_audio_192.google.txt,1.077999999979511
testset\TC-7\Cantonese-HK\noisy_100\SbduiuP_gek_noisy_100_SbduiuP_gek.whisper.auto.gt_audio_235.google.txt,1.2339999999967404
testset\TC-7\Cantonese-HK\noisy_100\SbduiuP_gek_noisy_100_SbduiuP_gek.whisper.auto.gt_audio_42.google.txt,1.0
testset\TC-7\Cantonese-HK\noisy_100\fu9hXxHBVg0_noisy_100_fu9hXxHBVg0.whisper.auto.gt_audio_89.google.txt,1.1880000000237487
testset\TC-7\Cantonese-HK\noisy_25\4FEN95kaPIo_noisy_25_4FEN95kaPIo.whisper.auto.gt_audio_95.google.txt,1.2339999999967404
testset\TC-7\Cantonese-HK\noisy_25\FmpXfFwzvP8_noisy_25_FmpXfFwzvP8.whisper.auto.gt_audio_39.google.txt,1.2339999999967404
testset\TC-7\Cantonese-HK\noisy_25\SbduiuP_gek_noisy_25_SbduiuP_gek.whisper.auto.gt_audio_43.google.txt,1.3429999999934807
testset\TC-7\Cantonese-HK\noisy_25\SbduiuP_gek_noisy_25_SbduiuP_gek.whisper.auto.gt_audio_44.google.txt,1.7179999999934807
testset\TC-7\Cantonese-HK\noisy_25\SbduiuP_gek_noisy_25_SbduiuP_gek.whisper.auto.gt_audio_80.google.txt,1.172000000020489
testset\TC-7\Cantonese-HK\noisy_25\Zv35Vwq-JzY_noisy_25_Zv35Vwq-JzY.whisper.auto.gt_audio_36.google.txt,0.9689999999827705
testset\TC-7\Cantonese-HK\noisy_25\fu9hXxHBVg0_noisy_25_fu9hXxHBVg0.whisper.auto.gt_audio_17.google.txt,1.2660000000032596
testset\TC-7\Cantonese-HK\noisy_25\fu9hXxHBVg0_noisy_25_fu9hXxHBVg0.whisper.auto.gt_audio_8.google.txt,0.9220000000204891
testset\TC-7\Cantonese-HK\noisy_25\nIn0fZt_paA_noisy_25_nIn0fZt_paA.whisper.auto.gt_audio_97.google.txt,1.2349999999860302
testset\TC-7\Cantonese-HK\noisy_50\FmpXfFwzvP8_noisy_50_FmpXfFwzvP8.whisper.auto.gt_audio_35.google.txt,1.0149999999557622
testset\TC-7\Cantonese-HK\noisy_50\SbduiuP_gek_noisy_50_SbduiuP_gek.whisper.auto.gt_audio_118.google.txt,1.077999999979511
testset\TC-7\Cantonese-HK\noisy_50\SbduiuP_gek_noisy_50_SbduiuP_gek.whisper.auto.gt_audio_131.google.txt,1.0469999999622814
testset\TC-7\Cantonese-HK\noisy_50\SbduiuP_gek_noisy_50_SbduiuP_gek.whisper.auto.gt_audio_19.google.txt,2.0160000000032596
testset\TC-7\Cantonese-HK\noisy_50\SbduiuP_gek_noisy_50_SbduiuP_gek.whisper.auto.gt_audio_59.google.txt,1.1560000000172295
testset\TC-7\Cantonese-HK\noisy_50\YBLuZ09hr6o_noisy_50_YBLuZ09hr6o.whisper.auto.gt_audio_65.google.txt,1.187999999965541
testset\TC-7\Cantonese-HK\noisy_50\Zv35Vwq-JzY_noisy_50_Zv35Vwq-JzY.whisper.auto.gt_audio_70.google.txt,1.2030000000377186
testset\TC-7\Cantonese-HK\noisy_50\nIn0fZt_paA_noisy_50_nIn0fZt_paA.whisper.auto.gt_audio_106.google.txt,1.1719999999622814
testset\TC-7\Cantonese-HK\noisy_75\4FEN95kaPIo_noisy_75_4FEN95kaPIo.whisper.auto.gt_audio_105.google.txt,1.2339999999967404
testset\TC-7\Cantonese-HK\noisy_75\FmpXfFwzvP8_noisy_75_FmpXfFwzvP8.whisper.auto.gt_audio_24.google.txt,1.0160000000032596
testset\TC-7\Cantonese-HK\noisy_75\FmpXfFwzvP8_noisy_75_FmpXfFwzvP8.whisper.auto.gt_audio_35.google.txt,1.0310000000172295
testset\TC-7\Cantonese-HK\noisy_75\SbduiuP_gek_noisy_75_SbduiuP_gek.whisper.auto.gt_audio_238.google.txt,1.172000000020489
testset\TC-7\Cantonese-HK\noisy_75\YBLuZ09hr6o_noisy_75_YBLuZ09hr6o.whisper.auto.gt_audio_21.google.txt,1.077999999979511
testset\TC-7\Cantonese-HK\noisy_75\YBLuZ09hr6o_noisy_75_YBLuZ09hr6o.whisper.auto.gt_audio_41.google.txt,1.062999999965541
testset\TC-7\Cantonese-HK\noisy_75\fu9hXxHBVg0_noisy_75_fu9hXxHBVg0.whisper.auto.gt_audio_34.google.txt,1.0150000000139698
testset\TC-7\Cantonese-HK\noisy_75\nIn0fZt_paA_noisy_75_nIn0fZt_paA.whisper.auto.gt_audio_109.google.txt,1.2660000000032596
testset\TC-7\Cantonese-HK\noisy_75\nIn0fZt_paA_noisy_75_nIn0fZt_paA.whisper.auto.gt_audio_32.google.txt,1.2660000000032596
testset\TC-7\English-US-Numbers\noisy_100\1AnPurpl81c_noisy_100_1AnPurpl81c.whisper.auto.gt_audio_20.google.txt,2.0459999999729916
testset\TC-7\English-US-Numbers\noisy_100\1AnPurpl81c_noisy_100_1AnPurpl81c.whisper.auto.gt_audio_28.google.txt,1.8589999999967404
testset\TC-7\English-US-Numbers\noisy_100\1AnPurpl81c_noisy_100_1AnPurpl81c.whisper.auto.gt_audio_29.google.txt,1.7349999999860302
testset\TC-7\English-US-Numbers\noisy_100\3BBtS1ir4tA_noisy_100_3BBtS1ir4tA.whisper.auto.gt_audio_22.google.txt,2.2969999999622814
testset\TC-7\English-US-Numbers\noisy_100\CU5R9c3Wc60_noisy_100_CU5R9c3Wc60.whisper.auto.gt_audio_35.google.txt,1.327999999979511
testset\TC-7\English-US-Numbers\noisy_100\CU5R9c3Wc60_noisy_100_CU5R9c3Wc60.whisper.auto.gt_audio_38.google.txt,2.047000000020489
testset\TC-7\English-US-Numbers\noisy_100\RwlmeANAQFQ_noisy_100_RwlmeANAQFQ.whisper.auto.gt_audio_77.google.txt,1.1880000000237487
testset\TC-7\English-US-Numbers\noisy_100\RwlmeANAQFQ_noisy_100_RwlmeANAQFQ.whisper.auto.gt_audio_92.google.txt,1.2660000000032596
testset\TC-7\English-US-Numbers\noisy_25\3BBtS1ir4tA_noisy_25_3BBtS1ir4tA.whisper.auto.gt_audio_19.google.txt,2.2660000000032596
testset\TC-7\English-US-Numbers\noisy_25\CU5R9c3Wc60_noisy_25_CU5R9c3Wc60.whisper.auto.gt_audio_13.google.txt,2.014999999955762
testset\TC-7\English-US-Numbers\noisy_25\CU5R9c3Wc60_noisy_25_CU5R9c3Wc60.whisper.auto.gt_audio_135.google.txt,2.0
testset\TC-7\English-US-Numbers\noisy_25\CU5R9c3Wc60_noisy_25_CU5R9c3Wc60.whisper.auto.gt_audio_71.google.txt,2.5
testset\TC-7\English-US-Numbers\noisy_25\CU5R9c3Wc60_noisy_25_CU5R9c3Wc60.whisper.auto.gt_audio_93.google.txt,2.0
testset\TC-7\English-US-Numbers\noisy_25\RwlmeANAQFQ_noisy_25_RwlmeANAQFQ.whisper.auto.gt_audio_105.google.txt,1.9060000000172295
testset\TC-7\English-US-Numbers\noisy_25\RwlmeANAQFQ_noisy_25_RwlmeANAQFQ.whisper.auto.gt_audio_126.google.txt,1.4060000000172295
testset\TC-7\English-US-Numbers\noisy_25\RwlmeANAQFQ_noisy_25_RwlmeANAQFQ.whisper.auto.gt_audio_77.google.txt,1.297000000020489
testset\TC-7\English-US-Numbers\noisy_25\RwlmeANAQFQ_noisy_25_RwlmeANAQFQ.whisper.auto.gt_audio_92.google.txt,2.0160000000032596
testset\TC-7\English-US-Numbers\noisy_50\1AnPurpl81c_noisy_50_1AnPurpl81c.whisper.auto.gt_audio_20.google.txt,1.875
testset\TC-7\English-US-Numbers\noisy_50\3BBtS1ir4tA_noisy_50_3BBtS1ir4tA.whisper.auto.gt_audio_17.google.txt,1.625
testset\TC-7\English-US-Numbers\noisy_50\CU5R9c3Wc60_noisy_50_CU5R9c3Wc60.whisper.auto.gt_audio_71.google.txt,2.3910000000032596
testset\TC-7\English-US-Numbers\noisy_50\RwlmeANAQFQ_noisy_50_RwlmeANAQFQ.whisper.auto.gt_audio_125.google.txt,1.5
testset\TC-7\English-US-Numbers\noisy_50\RwlmeANAQFQ_noisy_50_RwlmeANAQFQ.whisper.auto.gt_audio_126.google.txt,1.4059999999590218
testset\TC-7\English-US-Numbers\noisy_50\RwlmeANAQFQ_noisy_50_RwlmeANAQFQ.whisper.auto.gt_audio_138.google.txt,1.4059999999590218
testset\TC-7\English-US-Numbers\noisy_50\RwlmeANAQFQ_noisy_50_RwlmeANAQFQ.whisper.auto.gt_audio_20.google.txt,1.3429999999934807
testset\TC-7\English-US-Numbers\noisy_50\RwlmeANAQFQ_noisy_50_RwlmeANAQFQ.whisper.auto.gt_audio_78.google.txt,1.2660000000032596
testset\TC-7\English-US-Numbers\noisy_75\1AnPurpl81c_noisy_75_1AnPurpl81c.whisper.auto.gt_audio_14.google.txt,1.8280000000377186
testset\TC-7\English-US-Numbers\noisy_75\CU5R9c3Wc60_noisy_75_CU5R9c3Wc60.whisper.auto.gt_audio_139.google.txt,2.2179999999934807
testset\TC-7\English-US-Numbers\noisy_75\CU5R9c3Wc60_noisy_75_CU5R9c3Wc60.whisper.auto.gt_audio_29.google.txt,2.1560000000172295
testset\TC-7\English-US-Numbers\noisy_75\CU5R9c3Wc60_noisy_75_CU5R9c3Wc60.whisper.auto.gt_audio_33.google.txt,2.25
testset\TC-7\English-US-Numbers\noisy_75\CU5R9c3Wc60_noisy_75_CU5R9c3Wc60.whisper.auto.gt_audio_98.google.txt,2.8589999999967404
testset\TC-7\English-US-Numbers\noisy_75\RwlmeANAQFQ_noisy_75_RwlmeANAQFQ.whisper.auto.gt_audio_125.google.txt,1.4380000000237487
testset\TC-7\English-US-Numbers\noisy_75\RwlmeANAQFQ_noisy_75_RwlmeANAQFQ.whisper.auto.gt_audio_21.google.txt,0.8130000000237487
testset\TC-7\English-US-Numbers\noisy_75\RwlmeANAQFQ_noisy_75_RwlmeANAQFQ.whisper.auto.gt_audio_76.google.txt,1.1410000000032596
testset\TC-7\English-US\noisy_100\1AnPurpl81c_noisy_100_1AnPurpl81c.whisper.auto.gt_audio_2.google.txt,1.5160000000032596
testset\TC-7\English-US\noisy_100\3BBtS1ir4tA_noisy_100_3BBtS1ir4tA.whisper.auto.gt_audio_9.google.txt,3.125
